Time_s,GPS_X,GPS_Y,GPS_Z
0.0,-0.916624370981809,-0.808549135228705,-3.76706565785818
0.1,-1.50518766373036,1.66430024007079,0.0288614943083787
0.2,-0.104580439125628,-1.09788673232018,4.51834139151755
0.3,2.41682645225225,-0.876838024826526,1.35087965097987
0.4,-1.19168403000722,-1.61844102726487,1.05261454265057
0.5,0.6279964075618709,-0.15664490493829675,6.40038348746994
0.6,-0.9410130083397582,-0.634183600390827,3.24048465381628
0.7,-2.431435951014035,4.291504055898442,7.54491373418952
0.8,-1.7561368856845148,2.2590801395088125,4.16479046767713
0.9,2.409774755456308,0.07568135798665532,8.49236081890142
1.0,4.70275933515077,-0.11259318090882653,10.1782374741111
1.1,4.126490184133377,-1.8832397111100154,7.28836796872688
1.2,1.335475564300091,5.062319321554925,11.0339392056118
1.3,0.3946190492570901,2.184367761162132,10.2840714260201
1.4,-0.5703007186263946,-0.45402269564229236,11.7351815845007
1.5,-1.0888415827515197,5.8998251354842175,14.177880952334
1.6,2.66944761496827,0.4447242187057685,14.314616001834
1.7,-0.3446227844599865,1.0692353278960676,12.9514167200205
1.8,0.16649715652594343,-1.8379843735793724,15.9518755932292
1.9,2.534036760113739,-2.5282206450525533,16.3757059617434
2.0,1.428907165699306,-3.4550203764435135,17.7929157131679
2.1,-3.11826063273638,0.9592781266396805,18.3458708315966
2.2,0.2472341223116099,3.1265764918151664,19.9594627622872
2.3,-0.8882266025930201,4.573633834509106,16.6865500162885
2.4,0.8589455232896617,0.5318274420339619,19.8341205252104
2.5,-1.963920569625218,-2.501118500030827,24.1228926740499
2.6,-1.6809471209177178,-4.281279050188747,21.9423708595312
2.7,1.439841006021727,-2.192006224958499,22.1115530345912
2.8,-3.1713387856182935,-0.7182518039370576,24.506305881181
2.9,-4.146812087184373,-5.210323997002886,25.4030530757665
3.0,-4.331028950392675,-1.1104190506637739,25.859228538494
3.1,-2.9611630593426743,-0.18395635114024378,26.5823312188005
3.2,-1.5853684847889058,4.640912370901193,26.2193789210237
3.3,1.072128293685457,0.9875940947621822,25.3263286030763
3.4,-2.0189140411412207,0.5756328992460751,28.4368969616567
3.5,-0.4576020292101315,5.588730324853239,29.5520769140021
3.6,1.3981586418191174,2.0247305268898392,31.2515774088028
3.7,-7.050678942118875,0.8133614083758314,36.3326635279568
3.8,1.5624075270211113,-0.6151313229719465,35.2445261961619
3.9,1.4829314241240121,-2.205938715319253,35.1902256828538
4.0,-8.638243504357497,-1.7866224113006701,34.5661544172588
4.1,-4.774581419732181,-2.946463368076128,35.2590915926441
4.2,2.060267400714573,-2.956798004114645,38.2588482716449
4.3,0.27386180332141274,-2.039709313248012,41.0895723460217
4.4,-2.977032608219927,-1.2490473423526982,36.2655929676177
4.5,-2.489636445218482,-4.685767210740284,41.9879164141289
4.6,-1.5935782564346224,-0.8008301252921062,39.5225968341144
4.7,-8.480157158787275,0.8517997272096649,41.9850468278984
4.8,-3.5362497171709775,-0.6195414509839976,40.2501763441723
4.9,0.05340294264785994,2.571833143335228,46.588787867901
5.0,5.884366519045411,-2.950790644638124,47.4635646181854
5.1,0.42475893276797017,-2.0097291735657796,48.9990019446565
5.2,-1.0691565453829526,-2.9041287662547055,47.6808684946952
5.3,2.4855716055230657,-3.8602561079318787,51.6840813046308
5.4,-0.805374290282134,0.23936407959786088,47.5791109292133
5.5,-3.3933137724553037,5.591200995392802,49.7482908181903
5.6,-7.156209047308869,0.925655322295398,51.7739236103065
5.7,-7.116678495571321,-1.68969852643411,53.2565448722036
5.8,-8.655255889641651,0.565299779333633,54.4927607888886
5.9,-4.687328436646843,-5.552781497409089,56.2204803641962
6.0,-0.11814732177104914,-6.27991133826805,57.5107131888266
6.1,-0.5064684090359051,-0.5934701808310248,57.1307865330149
6.2,-2.7972099171244054,0.6671690352278254,58.2834091415761
6.3,-2.593262029237509,-0.6884924605957015,62.7462604286304
6.4,-0.07068886983873912,1.3968485707060294,58.2832647221391
6.5,-9.644681201368964,2.4876189311115557,60.6020689243959
6.6,-2.3404084136723458,5.373041909368851,62.4039143474898
6.7,-9.44866423842227,-0.612658160010493,62.7122652518938
6.8,-6.963592630488359,-3.776713873385288,66.5580973856917
6.9,-6.7034433297018,1.97329710097626,63.7213050450663
7.0,-9.266259124451443,-3.2475233702645188,64.5822441572133
7.1,-6.439716172457043,3.224623787116409,64.5348861196465
7.2,-2.379859210702943,2.9681842509602596,69.6477670796833
7.3,-4.648217952663234,-0.9700932965930682,68.6290366393334
7.4,-2.3059488814744906,0.6660583445703061,68.9869821819651
7.5,-5.712167392053114,-1.1921740121723774,72.2275259108308
7.6,-4.932374883960657,-0.031072986738857944,70.2789593058623
7.7,-3.0502914614958017,0.34459050481095477,68.7932639005039
7.8,-4.33828313323304,-2.8166073246063243,72.3580537900526
7.9,-6.630665204770904,2.7658558051416056,72.3873874253241
8.0,-5.453834456917011,5.239455941619855,70.6845103264734
8.1,-0.13374227239360836,-3.5379639476418263,74.5047063609303
8.2,-2.5562471532347457,-1.8123726715893556,74.3471201967345
8.3,-6.759886643023062,0.44535425602678336,73.9181010961288
8.4,-0.597047986002524,-0.02943529464024708,75.7488753479525
