0.1,0,0,0,0,0,0,1
0.2,-0.009,-0.004,0.659,0,-0.00199999500001875,-0.000999997500009375,0.999997500009375
0.3,-0.021,-0.004,1.364,0.000999991000121498,-0.00399996400048599,-0.000999991000121499,0.999991000121498
0.5,-0.051,-0.008,2.83,0.000999958502583196,-0.00899962652324877,-0.000999958502583197,0.999958502583196
0.7,-0.102,-0.022,4.375,0.00199981802483923,-0.012998817161455,-0.00299972703725885,0.999909012419616
1,-0.193,-0.034,6.774,-0.000999814551599422,-0.018996476480389,-0.00299944365479827,0.999814551599422
1.2,-0.277,-0.037,8.422,-0.000999753091475843,-0.0219945680124685,-0.00299925927442753,0.999753091475843
1.4,-0.358,-0.047,10.099,-0.000999709626524118,-0.0239930310365788,-0.00199941925304824,0.999709626524118
1.6,-0.449,-0.056,11.813,0,-0.0249921412071912,-0.0019993712965753,0.999685648287649
1.8,-0.555,-0.066,13.571,0.00199924243065098,-0.0269897728137882,-0.00499810607662745,0.99962121532549
2.1,-0.717,-0.088,16.256,0,-0.0289874511498902,-0.00499783640515348,0.999567281030697
2.3,-0.835,-0.099,18.074,0.000999541815092602,-0.029986254452778,-0.00399816726037041,0.999541815092601
2.5,-0.948,-0.119,19.915,0,-0.030984867587373,-0.00399804743062877,0.999511857657194
2.7,-1.077,-0.124,21.782,-0.00399799750474959,-0.0309844806618093,-0.00499749688093699,0.999499376187397
2.9,-1.193,-0.122,23.67,-0.00599734376493794,-0.0289871615305334,-0.00299867188246897,0.999557294156323
3.1,-1.313,-0.121,25.571,-0.00199918749539113,-0.0279886249354759,-0.00499796873847783,0.999593747695567
3.3,-1.418,-0.129,27.489,-0.000999627208563847,-0.0269899346312239,-0.00399850883425539,0.999627208563847
3.5,-1.524,-0.127,29.43,-0.00599770631591738,-0.0269896784216282,0,0.999617719319563
3.7,-1.626,-0.131,31.404,-0.00399836899810531,-0.0279885829867372,0.00399836899810531,0.999592249526328
3.9,-1.754,-0.13,33.374,-0.000999545310302197,-0.0299863593090659,0.00299863593090659,0.999545310302196
4.1,-1.89,-0.134,35.383,-0.0039980294570968,-0.0309847282925002,0.0029985220928226,0.9995073642742
4.2,-1.961,-0.141,36.398,-0.0040020375558059,-0.0310157910574957,0.00200101877790295,0.999508879562523
4.5,-2.172,-0.129,39.408,-0.00800364248618543,-0.0320145699447417,-0.00100045531077318,0.999454855462405
4.6,-2.244,-0.128,40.396,-0.00800364248618543,-0.0320145699447417,-0.00100045531077318,0.999454855462405
4.8,-2.385,-0.121,42.393,-0.0060027919475344,-0.0320148903868501,-0.0030013959737672,0.999464859264477
5,-2.52,-0.114,44.371,-0.00700301194284242,-0.0330141991591143,-0.00100043027754892,0.999429847271368
5.2,-2.664,-0.115,46.334,-0.00600241045179177,-0.0340136592268201,-0.0020008034839306,0.99940134022333
5.4,-2.818,-0.112,48.287,-0.00300123826622993,-0.0340140336839392,-0.00300123826622993,0.999412342654565
5.5,-2.886,-0.108,49.264,-0.00500185102738357,-0.035012957191685,-0.00300111061643015,0.999369835271238
5.8,-3.088,-0.112,52.164,-0.00700253537679269,-0.0350126768839635,0.00100036219668467,0.999361834487985
6,-3.223,-0.111,54.081,-0.00700252486540303,-0.0350126243270152,0.00200072139011515,0.999360334362518
6.2,-3.354,-0.106,55.993,-0.0120032052837733,-0.0360096158513199,0.00500133553490554,0.999266839874127
6.4,-3.507,-0.081,57.898,-0.0110027125029892,-0.0370091238736909,0.00400098636472334,0.999246344589655
6.7,-3.744,-0.067,60.65,-0.00500113038321434,-0.0390088169890719,-0.00100022607664287,0.999225850566226
6.9,-3.897,-0.074,62.433,-0.00700119380532439,-0.0400068217447108,-0.00300051163085331,0.999170373074152
7.1,-4.05,-0.074,64.152,-0.00700088566805906,-0.0410051874843459,-0.00400050609603375,0.999126397484428
7.3,-4.202,-0.076,65.824,-0.00800028001470086,-0.0430015050790171,-0.00400014000735043,0.99903496683577
7.5,-4.351,-0.071,67.442,-0.00999963501998254,-0.0439983940879232,-0.00599978101198952,0.998963538496255
7.7,-4.504,-0.055,69.006,-0.012998414290179,-0.0449945110044658,-0.00699914615625024,0.99887814429914
7.9,-4.662,-0.05,70.494,-0.00699874383821145,-0.0469915657708483,-0.00999820548315921,0.998820727767605
8.99999999,-4.805,-0.047,71.916,-0.00399934815937071,-0.0469923408726058,-0.00999837039842677,0.998837202802834
8.3,-4.947,-0.053,73.253,-0.00699833809203128,-0.0479886040596431,-0.0109973884303349,0.998762821991322
8.5,-5.061,-0.066,74.493,-0.00299932972470143,-0.0489890521701233,-0.00599865944940285,0.998776798325575
8.7,-5.179,-0.074,75.67,-0.000999882020881893,-0.046994454981449,-0.00499941010440946,0.998882138861011
9,-5.326,-0.082,77.343,-0.00600101425712142,-0.0400067617141428,-0.00500084521426785,0.999168873810717
9.2,-5.39,-0.094,78.382,-0.00799608287884904,-0.0299853107956839,-0.00399804143942452,0.999510359856129
9.4,-5.443,-0.085,79.38,-0.0079986363487439,-0.0139976136103018,-0.00899846589233688,0.999829543592987
9.6,-5.411,-0.088,80.334,-0.00899896517850329,0.00999885019833699,-0.00699919513883589,0.999885019833699
9.9,-5.262,-0.082,81.692,-0.0110012432107282,0.0600067811494265,-0.00700079113409976,0.998112793118794
10.2,-4.953,-0.073,82.946,-0.0109950148908643,0.12894153826559,-0.00899592127434352,0.991550433794307
10.4,-4.633,-0.074,83.724,-0.00999652681029532,0.184935745990463,-0.00899687412926579,0.98265858545203
10.7,-3.985,-0.073,84.726,-0.00699672979305402,0.277870126067003,-0.0089957954482123,0.96055104730356
11.1,-2.913,-0.072,85.78,-0.008998866214281,0.398949735499791,-0.00899886621428101,0.916884479832853
11.3,-2.28,-0.091,86.18,-0.00699971301764929,0.453981387144683,-0.00599975401512802,0.890963471246503
11.6,-1.287,-0.091,86.686,-0.00700008750164066,0.52500656262305,-0.0100001250023439,0.851010637699457
11.9,-0.209,-0.107,86.992,-0.002000526207598,0.579152337099621,0.00200052620759805,0.815214429596185
12.2,0.898,-0.112,87.298,-0.00300028504061893,0.6180587183675,-0.0090008551218568,0.78607468064216
12.4,1.696,-0.13,87.426,0.000999862528352878,0.636912430560783,-0.007998900226823,0.770894009360068
12.7,2.973,-0.136,87.583,0.00799484897921478,0.659575040785219,-0.0109929173464203,0.751515804046189
13,4.377,-0.179,87.722,0.00499945258991047,0.675925990155895,-0.0069992336258747,0.736919311752803
13.2,5.388,-0.202,87.775,0.0070022340690589,0.684218300462327,-0.00400127661089087,0.729232662334848
13.5,7.019,-0.233,87.855,0.00899865030367408,0.690896373315421,-0.0029995501012247,0.722891574395151
13.7,8.209,-0.252,87.898,0.00999955003037272,0.694968727110904,-0.00199991000607442,0.718967647183799
14,10.125,-0.287,87.942,0.0110001045014891,0.698006631094493,-1.11022302462516e-16,0.71600680209693
14.2,11.489,-0.317,87.974,0.0129997530070393,0.697986738377955,0.00299994300162442,0.715986396387702
14.4,12.92,-0.342,88.013,0.0149986426842528,0.695937020549331,0.00399963804913413,0.717935029819569
14.6,14.417,-0.368,88.069,0.014997368192803,0.692878410507498,0.00599894727712118,0.72087349780073
14.9,16.777,-0.403,88.191,0.0120051092612173,0.68829293097646,0.00600255463060873,0.72530868453188
15.1,18.39,-0.436,88.309,0.0119956044163246,0.685748719133222,0.0029989011040812,0.727733334590357
15.4,20.852,-0.487,88.483,0.0110035987652906,0.685224104929461,-0.0040013086419239,0.728238172830142
15.6,22.506,-0.539,88.594,0.00900315615944779,0.685240218802415,-0.00300105205314918,0.728255298230889
15.9,24.965,-0.607,88.771,0.00700251085029045,0.685245704635566,-0.00500179346449329,0.728261128430206
16.1,26.602,-0.653,88.882,0.00500196615912675,0.686269757032191,-0.00800314585460288,0.72728587953703
16.3,28.231,-0.697,88.98,0.00200103580411233,0.689356834516697,-0.00800414321644937,0.724374961088662
16.5,29.857,-0.741,89.05,0,0.693965302602283,-0.00799960002999757,0.719964002699775
16.699999999,31.479,-0.779,89.097,0,0.701052230336813,-0.00900067057493783,0.713053124436729
17,33.87,-0.835,89.102,-0.00100010101530408,0.712071922896502,-0.00700070710712838,0.702070912743461
17.199999999,35.446,-0.873,89.062,0,0.719969401950612,-0.00699970251896419,0.693970506880173
17.4,36.992,-0.911,88.982,0,0.727294977932458,-0.00800324597449743,0.686278342313159
17.699999999,39.259,-0.966,88.809,0.000999895016534606,0.736922627186005,-0.00799916013227688,0.675929031177394
17.9,40.733,-1.004,88.664,0.00100024959341422,0.742185198313352,-0.00600149756048517,0.670167227587528
18.1,42.17,-1.041,88.502,0.00199991500541837,0.74596829702105,-0.00299987250812753,0.665971696804316
18.4,44.233,-1.083,88.265,0.00200109089188517,0.74740744811911,-0.00100054544594267,0.664362176105875
18.6,45.522,-1.114,88.12,0.00400248631624344,0.746463697979401,-0.00100062157906079,0.665413350075471
18.9,47.323,-1.151,87.956,0.00399916626074289,0.73884596667225,-0.0019995831303715,0.673859514935178
19.1,48.431,-1.18,87.895,0.0040015328806962,0.728278984286708,-0.00300114966052207,0.685262505819224
19.4,49.996,-1.223,87.918,0.00500045256143614,0.703063630137921,-0.00800072409829781,0.711064354236219
19.7,51.532,-1.265,88.1,0.00199921646069103,0.661740648488729,-0.00599764938207317,0.749706172759134
20,53.018,-1.295,88.493,-0.00399984600889293,0.603976747342832,-0.00599976901333936,0.796969317271916
20.3,54.338,-1.316,89.1,-0.000999660672792606,0.528820495907289,-0.00599796403675563,0.848711911200922
20.5,55.112,-1.331,89.637,0.00299900749275267,0.469844507197919,-0.00799735331400715,0.882707872033537
20.8,56.099,-1.345,90.626,0.0050007226566396,0.377054488310626,-0.00900130078195125,0.926133836009654
21.1,56.865,-1.374,91.796,-0.00300114215192457,0.282107362280909,-0.00500190358654093,0.959365107898553
21.4,57.413,-1.385,93.099,-0.0109969377791834,0.19994432325788,-0.00599832969773639,0.979727183963611
21.6,57.682,-1.373,94.018,-0.0119997960052019,0.159997280069358,-0.0109998130047683,0.986983221427852
21.9,58.055,-1.354,95.433,-0.0110020630802595,0.124023256541107,-0.00800150042200688,0.992186052328853
22.2,58.354,-1.324,96.949,-0.0109973499579517,0.109973499579517,-0.0149963863062978,0.993760532564002
22.5,58.676,-1.308,98.527,-0.00699898522070916,0.108984198436757,-0.0179973905675378,0.993855901340701
22.8,59.059,-1.302,100.213,-0.00200032207778387,0.115018519472573,-0.0200032207778387,0.993159911619693
23,59.343,-1.302,101.41,-0.00600257866142159,0.121052003005335,-0.020008595538072,0.99242633868837
23.2,59.661,-1.298,102.657,-0.0110008250928241,0.124009301046381,-0.0170012751434554,0.992074408371046
23.5,60.165,-1.283,104.572,-0.00599964003239676,0.125992440680332,-0.0119992800647935,0.991940485356264
23.8,60.655,-1.264,106.593,-0.00400119053130094,0.123036608837504,-0.0140041668595533,0.992295251762634
24,61.012,-1.262,108.025,-0.00999533326879089,0.12094353255237,-0.0119943999225491,0.992536593590935
24.2,61.341,-1.251,109.477,-0.00799788084232798,0.118968477529629,-0.015995761684656,0.99273695955396
24.5,61.864,-1.237,111.744,-0.00400142876514928,0.114040719806754,-0.0150053578693098,0.993354690948308
24.7,62.228,-1.236,113.33,-0.00699798836747497,0.110968101255675,-0.0129962641110249,0.993714348181446
25,62.767,-1.22,115.729,-0.00899865929963909,0.109983613662256,-0.00899865929963908,0.993851927093473
25.2,63.11,-1.209,117.374,-0.00699866688092668,0.109979050985991,-0.0139973337618534,0.993810697091589
25.5,63.629,-1.193,119.874,-0.00900257510477262,0.113032331871034,-0.0230065808233078,0.993284119893246
25.7,64.013,-1.189,121.547,-0.00699970951808238,0.115995186299651,-0.0229990455594135,0.992958793065114
25.9,64.422,-1.194,123.215,-0.00699973401516104,0.116995554253406,-0.0169993540368197,0.992962268150702
26.2,65.013,-1.187,125.736,-0.0109961959741756,0.11895884735699,-0.0189934294099397,0.992656600214215
26.5,65.606,-1.175,128.215,-0.0029988801273696,0.119955205094784,-0.0169936540550944,0.992629322159337
26.7,66.011,-1.191,129.857,-0.00299933422169597,0.11897359079394,-0.0149966711084799,0.992779627381367
27,66.595,-1.165,132.333,-0.0169965500504741,0.117976053291526,-0.0119975647415111,0.992798482360046
27.2,66.957,-1.141,133.938,-0.00599981100892978,0.116996314674131,-0.0169994645253011,0.992968721977879
27.5,67.513,-1.153,136.358,-0.00599756548252086,0.111954555673723,-0.0139943194592153,0.993596681604289
27.7,67.854,-1.157,137.959,-0.0049999650003675,0.107999244007938,-0.0169998810012495,0.993993042073058
28,68.351,-1.154,140.372,-0.00900111170594776,0.106013093425607,-0.0200024704576617,0.994122781745787
28.2,68.683,-1.153,141.963,-0.00800304173389817,0.104039542540676,-0.0180068439012709,0.994377935436848
28.5,69.156,-1.152,144.321,-0.0070024688054576,0.0950335052169246,-0.0140049376109152,0.995350923061474
28.8,69.573,-1.125,146.707,-0.0169979178825813,0.0879892219804207,-0.0139982853150669,0.995878012414761
29,69.83,-1.11,148.301,-0.0110050304486353,0.0820374997080087,-0.0150068597026845,0.996455484258252
29.3,70.178,-1.078,150.707,-0.0100022557630405,0.0720162414938918,-0.0160036092208648,0.997224899575141
29.6,70.457,-1.065,153.141,-0.00500051758035573,0.0580060039321265,-0.0200020703214229,0.998103309039005
29.9,70.673,-1.048,155.617,-0.0129949978885341,0.0459823002209668,-0.0219915348882884,0.998615606972735
30.1,70.796,-1.025,157.272,-0.0149982678000979,0.0389954962802544,-0.0219974594401435,0.998884635486517
30.4,70.936,-0.988,159.728,-0.00900045003375281,0.0330016501237603,-0.0270013501012584,0.999049953746562
30.7,71.055,-0.951,162.2,-0.0150006900476136,0.029001334092053,-0.0290013340920531,0.999045957171069
31,71.174,-0.92,164.661,-0.0130053137562259,0.0220089925105361,-0.023009401261015,0.999408341728436
31.3,71.238,-0.864,167.126,-0.0139943963661584,0.0109955971448388,-0.0219911942896775,0.999599740439887
31.6,71.272,-0.813,169.629,-0.0179955286666205,0.00199950318518006,-0.0129967707036704,0.999751592590028
31.8,71.269,-0.778,171.279,-0.00999913011351854,-0.00499956505675927,-0.00699939107946298,0.999913011351854
32.1,71.208,-0.732,173.816,-0.0179947463010082,-0.013995913789673,-0.00799766502267032,0.999708127833789
32.3,71.129,-0.695,175.52,-0.0199919548569294,-0.0179927593712365,-0.00899637968561824,0.999597742846471
32.6,70.989,-0.642,178.043,-0.0089966403821088,-0.0209921608915872,-0.014994400636848,0.9996267091232
32.8,70.917,-0.613,179.754,-0.0149934418035028,-0.0229899440987042,-0.010995190655902,0.999562786900185
33.1,70.784,-0.55,182.319,-0.013993410655007,-0.0249882333125124,-0.0109948226575055,0.999529332500497
33.3,70.72,-0.535,184.018,-0.00599767934705218,-0.0269895570617348,-0.00299883967352609,0.999613224508696
33.5,70.608,-0.507,185.732,-0.0129936476590625,-0.0279863180349039,-0.00499755679194712,0.999511358389425
33.7,70.501,-0.491,187.417,-0.0140064865052257,-0.0290134363322532,-0.00600277993081099,0.999462858480031
34,70.32,-0.452,189.931,-0.0120054877621476,-0.0290132620918567,-0.010004573135123,0.999456856198789
34.2,70.203,-0.427,191.607,-0.0150052902974091,-0.0300105805948183,-0.0130045849244213,0.999352333807449
34.5,70.035,-0.393,194.063,-0.0110038079764538,-0.0310107315700061,-0.0150051926951643,0.999345833497939
34.7,69.918,-0.356,195.687,-0.0150027082332762,-0.0330059581132077,-0.0180032498799315,0.999180368336196
34.899999999,69.823,-0.323,197.248,-0.0210027095243042,-0.0340043868488735,-0.0120015482996024,0.999128895941901
35.2,69.662,-0.289,199.465,-0.0130037195957827,-0.0330094420508329,-0.0130037195957827,0.999285836629761
35.399999999,69.57,-0.274,200.85,-0.00900357512913032,-0.0320127115702411,-0.0100039723657004,0.999396839333466
35.7,69.44,-0.263,202.867,-0.0149929175193131,-0.0239886680309009,-0.0119943340154505,0.999527834620871
35.899999999,69.365,-0.23,204.181,-0.0159938435551189,-0.0169934587773138,-0.0149942283329239,0.999615222194929
36.2,69.307,-0.212,206.109,-0.00599897726155792,-0.00699880680515091,-0.0159972726974878,0.999829543592987
36.399999999,69.31,-0.199,207.417,-0.00899875375890062,0,-0.0139980614027343,0.999861528766735
36.7,69.349,-0.191,209.33,-0.0139977325509752,0.00799870431484299,-0.00799870431484299,0.999838039355374
36.899999999,69.356,-0.157,210.602,-0.0149970833509048,0.00799844445381589,-0.00999805556726986,0.999805556726986
37.2,69.362,-0.113,212.538,-0.0149961464854662,0.00799794479224866,-0.0149961464854662,0.999743099031083
37.399999999,69.362,-0.091,213.834,-0.00699880680515091,0.00599897726155792,-0.0159972726974878,0.999829543592987
37.7,69.352,-0.054,215.842,-0.0129970240222094,0,-0.0169961083367353,0.99977107863149
38,69.348,-0.017,217.899,-0.0249903680693062,-0.00499807361386124,-0.0109957619504947,0.999614722772248
38.3,69.311,0.057,219.957,-0.0149972257698251,-0.00899833546189509,-0.00799852041057341,0.999815051321676
38.6,69.291,0.117,222.07,-0.0209940909949604,-0.010996904806884,0.000999718618807635,0.999718618807636
38.9,69.258,0.173,224.157,-0.0169954203512399,-0.012996497915654,0.00899757548006817,0.999730608896463
39.2,69.201,0.235,226.251,-0.0219909415977084,-0.0139942355621781,0.0119950590532955,0.99958825444129
39.5,69.144,0.28,228.302,-0.012996355033548,-0.0139960746515132,0.0139960746515132,0.999719617965227
39.7,69.1,0.311,229.651,-0.0109974653763125,-0.0139967741153068,0.0119972349559773,0.999769579664771
39.9,69.066,0.328,230.963,-0.0179935594583646,-0.0139949906898391,0.0139949906898391,0.999642192131365
40.2,69.006,0.372,232.806,-0.0240113119925504,-0.0160075413283669,0.015007069995344,0.99947086168991
40.4,68.973,0.397,233.949,-0.0230067419632376,-0.0220064488344012,0.0200058625767283,0.99929283570758
40.7,68.841,0.437,235.511,-0.0179928942099036,-0.0439826302908754,0.0229909203793212,0.998605628649648
40.9,68.702,0.458,236.515,-0.0190053697755496,-0.0670189355243063,0.0240067828743784,0.997281771906469
41.2,68.371,0.475,237.949,-0.0189953372169996,-0.115971532482734,0.02499386475921,0.992756308235821
41.4,68.039,0.491,238.819,-0.0140016102777782,-0.158018173134926,0.0210024154166673,0.987113524583366
41.7,67.385,0.502,240.023,-0.00899901016332006,-0.230974594191882,0.00699923012702672,0.972892987656713
42,66.561,0.514,241.029,-0.00699801634351007,-0.312911302216951,-0.00699801634351008,0.949730789476367
42.3,65.613,0.535,241.911,-0.0169962017733081,-0.393911970510787,-0.018995754923109,0.918794672333537
42.6,64.57,0.585,242.57,-0.0210016696991143,-0.470037369456367,-0.0240019082275591,0.882070127362799
42.9,63.482,0.631,243.08,-0.0220005610214591,-0.545013898031602,-0.0140003570136558,0.838021369817399
43.2,62.246,0.703,243.405,-0.0180051682250273,-0.611175432527317,-0.0100028712361263,0.79122711477759
43.5,60.855,0.746,243.577,-0.0180031508271162,-0.662115880419497,-0.00900157541355802,0.749131109417226
43.8,59.377,0.796,243.642,-0.013998600209965,-0.69593041043826,-0.00799920011998003,0.717928210768205
44.1,57.772,0.84,243.597,-0.00999988000215996,-0.715991408154653,-0.00799990400172802,0.697991624150765
44.4,56.028,0.875,243.521,-0.00799838448948321,-0.723853796298231,-0.00799838448948332,0.689860662217927
44.7,54.109,0.915,243.393,-0.00799810467376187,-0.724828236059669,-0.00799810467376189,0.688836765027741
45,52.025,0.955,243.288,-0.00799849642399515,-0.723863926371561,-0.00599887231799629,0.689870316569582
45.2,50.526,0.99,243.211,-0.00799880426813619,-0.722891935732808,-0.00499925266758511,0.690896718660264
45.5,48.113,1.035,243.102,-0.00900539584865431,-0.721432267431084,-0.00400239815495742,0.692414880807643
45.7,46.418,1.065,243.035,-0.0110067216559832,-0.72043996293708,-0.00300183317890456,0.693423464326939
45.9,44.661,1.099,242.964,-0.0140082813421334,-0.719425306070992,-0.00500295762219047,0.694410517960039
46.2,42.003,1.153,242.862,-0.0150086549851179,-0.719414862286652,-0.00500288499503929,0.694400437311456
