0.2,0,0,0,0,0,0,1
0.3,-0.01,-0.003,0.682,0,-0.001999996000012,0,0.999998000006
0.4,-0.023,-0.002,1.412,0.000999991000121498,-0.00399996400048599,-0.000999991000121499,0.999991000121498
0.6,-0.053,-0.013,2.909,0.000999958502583196,-0.00899962652324877,-0.000999958502583197,0.999958502583196
0.8,-0.105,-0.018,4.482,0.000999910512013583,-0.0129988366561766,-0.00299973153604075,0.999910512013583
1,-0.16,-0.026,6.097,-0.00199966308515284,-0.0179969677663755,-0.00299949462772925,0.999831542576418
1.3,-0.269,-0.034,8.569,-0.000999777074565787,-0.0209953185658815,-0.00199955414913157,0.999777074565787
1.5,-0.351,-0.036,10.27,-0.00199946621377187,-0.0229938614583766,-0.000999733106885936,0.999733106885937
1.8,-0.494,-0.048,12.887,0.000999679154478856,-0.0249919788619714,-0.00399871661791543,0.999679154478856
2,-0.595,-0.061,14.671,0,-0.0259910086662332,-0.00399861671788203,0.999654179470508
2.2,-0.703,-0.076,16.483,0,-0.0269899481161415,-0.00399851083202097,0.999627708005242
2.4,-0.814,-0.089,18.305,0,-0.028987581481433,-0.00399828710088732,0.999571775221828
2.7,-0.985,-0.093,21.09,-0.00399825514236246,-0.0289873497821278,-0.00399825514236246,0.999563785590615
2.9,-1.096,-0.085,22.982,-0.00599765837151965,-0.0269894626718384,-0.00399843891434644,0.999609728586608
3.1,-1.208,-0.084,24.888,-0.00299893556677717,-0.0259907749120688,-0.00499822594462861,0.999645188925722
3.3,-1.305,-0.09,26.81,-0.00199935531185113,-0.0249919413981392,-0.00399871062370227,0.999677655925567
3.5,-1.403,-0.082,28.758,-0.00599801498550534,-0.0249917291062723,-0.000999669164250887,0.999669164250891
3.7,-1.497,-0.086,30.73,-0.00399858475145266,-0.0259908008844423,0.00399858475145266,0.999646187863164
3.9,-1.618,-0.085,32.696,-0.00199920347609056,-0.0279888486652678,0.00299880521413584,0.999601738045278
4.1,-1.742,-0.083,34.699,-0.00399826912412279,-0.0289874511498902,0.00299870184309209,0.999567281030697
4.299999999,-1.872,-0.083,36.711,-0.00599718198654393,-0.0299859099327197,0.00199906066218131,0.999530331090656
